title,url,stage,day,time
KEVIN SAUNDERSON,http://kevinsaunderson.com/,GENOSYS,SUNDAY,02:00 - 03:30
KEZIA,http://www.keziaofficial.co.uk/,SMALL WORLD STAGE,SUNDAY,12:00 - 13:00
KEZIA,http://keziaofficial.co.uk/,BIMBLE INN,SATURDAY,14:30 - 15:00
KHRUANGBIN,http://www.khruangbin.com/,WEST HOLTS STAGE,SATURDAY,11:30 - 12:30
KIDS DISCO,,THE FLIX,WEDNESDAY,18:00 - 19:00
KIDS DISCO,,THE FLIX,THURSDAY,18:00 - 19:00
KIDS DISCO,,THE FLIX,FRIDAY,18:00 - 19:00
KIDS DISCO,,THE FLIX,SATURDAY,18:00 - 19:00
KIDS DISCO,,THE FLIX,SUNDAY,18:00 - 19:00
KIDS SKATE SESSION (INCL LESSONS),,GREENPEACE,THURSDAY,10:00 - 12:00
KIDS SKATE SESSION (INCL LESSONS),,GREENPEACE,FRIDAY,10:00 - 12:00
KIDS SKATE SESSION (INCL LESSONS),,GREENPEACE,SATURDAY,10:00 - 12:00
KIDS SKATE SESSION (INCL LESSONS),,GREENPEACE,SUNDAY,10:00 - 12:00
KIDZFIELD MUZIKADEMY FINALE,,KIDZFIELD BIG TOP,SUNDAY,18:20 - 19:00
KIEFER SUTHERLAND,http://kiefersutherlandmusic.com,AVALON STAGE,SUNDAY,16:50 - 17:50
KIEREN KING,,POETRY&WORDS,FRIDAY,12:50 - 13:10
KIEREN KING,,POETRY&WORDS,SATURDAY,15:30 - 15:50
KIKI AND PASCAL,,OUTSIDE CIRCUS STAGE,FRIDAY,12:30 - 13:00
KIKI AND PASCAL,,OUTSIDE CIRCUS STAGE,SATURDAY,12:30 - 13:00
KIKI AND PASCAL,,OUTSIDE CIRCUS STAGE,SUNDAY,12:30 - 13:00
KIKI BITTOVABITSCH,,OUTSIDE CIRCUS STAGE,FRIDAY,17:40 - 18:10
KIKI BITTOVABITSCH,,A LITTLE MORE SENSATION,SATURDAY,15:20 - 15:50
KIKI BITTOVABITSCH,,A LITTLE MORE SENSATION,SUNDAY,15:20 - 15:50
KIMMYBEATBOX,,BREAD AND ROSES,THURSDAY,22:00 - 22:30
KING GIZZARD AND THE LIZARD WIZARD,http://kinggizzardandthelizardwizard.com/,JOHN PEEL STAGE,SUNDAY,14:30 - 15:30
KING GIZZARD AND THE LIZARD WIZARD,http://kinggizzardandthelizardwizard.com/,WILLIAM'S GREEN,SATURDAY,18:00 - 18:40
KING KONG COMPANY,http://kingkongcompany.com/,SONIC,SUNDAY,15:15 - 16:15
KING PORTER STOMP,https://www.kingporterstomp.co.uk/,GREENPEACE/ENGINE ROOM,SATURDAY,12:30 - 13:15
KING PORTER STOMP,http://kingporterstomp.co.uk,CROISSANT NEUF,SUNDAY,23:00 - 00:30
KING PORTER STOMP,https://www.kingporterstomp.co.uk/,AVALON CAFÉ STAGE,SATURDAY,01:30 - 03:00
KING PORTER STOMP,https://www.kingporterstomp.co.uk,THE BANDSTAND,SUNDAY,20:40 - 21:30
KING SHILOH (NL),http://kingshiloh.com/,THE CAVE,FRIDAY,02:00 - 04:00
KINGS OF THE ROLLERS,,THE CAVE,SUNDAY,03:00 - 05:00
KINGUBEE & THE CONETTO,,BEZ'S FLYING BUS,SATURDAY,19:00 - 19:45
KIRSTY NEWTON,,CABARET,SATURDAY,16:35 - 17:05
KITE BASE,http://www.kiteba.se,GLADE,SUNDAY,18:15 - 19:15
KLOSE ONE,,RUMSHACK,FRIDAY,04:00 - 05:00
KODALINE,http://www.kodaline.com/home,OTHER STAGE,SUNDAY,16:15 - 17:05
KOJO FUNDS + SPECIAL GUEST,https://kojofunds.com/,SONIC,FRIDAY,16:30 - 17:00
KOKO BROWN,,POETRY&WORDS,FRIDAY,15:00 - 15:20
KOKO BROWN,,POETRY&WORDS,SATURDAY,16:55 - 17:15
KOLSCH,http://www.kolschofficial.com,LOVEBULLETS,FRIDAY,19:30 - 21:00
KRAAK AND SMAAK,http://www.kraaksmaak.com/,SONIC,SUNDAY,21:15 - 22:30
KRAFTY KUTS & A SKILLZ,http://www.kraftykuts.com/,ARCADIA,SATURDAY,19:00 - 20:00
KRIS KRISTOFFERSON,http://kriskristofferson.com/,PYRAMID STAGE,FRIDAY,16:15 - 17:15
KT TUNSTALL,http://kttunstall.com/,ACOUSTIC STAGE,SATURDAY,16:20 - 17:05
KUENTA I TAMBU,http://www.kuentaitambu.com/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),FRIDAY,01:45 - 02:45
KUENTA I TAMBU,http://www.kuentaitambu.com/,GULLY,FRIDAY,20:00 - 21:15
KURT JACKSON,http://kurtjackson.com,GREENPEACE/ENGINE ROOM,FRIDAY,17:30 - 18:30
KURUPT FM PRESENTS CHAMPAGNE STEAMROOMS,http://www.kuruptfm.com/,STONEBRIDGE BAR,FRIDAY,16:00 - 20:00
KURUPT FM,,CLASH,FRIDAY,00:00 - 01:00
KWABANA LINDSAY,,CIRCUS FIELD,THURSDAY,00:00 - 00:30
KWABANA LINDSAY,,CIRCUS FIELD,FRIDAY,00:00 - 00:30
KWABANA LINDSAY,,CIRCUS FIELD,SATURDAY,00:00 - 00:30
KÖLSCH,http://www.kolschofficial.com/,THE BLUES,THURSDAY,00:00 - 01:30
L U C Y,,THE BLUES,SATURDAY,13:00 - 14:00
L'ATALANTE ( PG ),https://www.youtube.com/watch?v=vzTN0YnKmOs,CINERAMAGEDDON,SUNDAY,19:00 - 20:26
LA STRADA ( 15 ),https://vimeo.com/63913470,CINERAMAGEDDON,THURSDAY,14:00 - 15:40
LABESS,https://www.facebook.com/Groupelabess,GREENPEACE/ENGINE ROOM,THURSDAY,18:20 - 19:00
LABESS,http://labess.com/en/,PUSSY PARLURE,THURSDAY,01:45 - 03:00
LADY LOX,,SALON CAROUSEL,SUNDAY,21:00 - 22:00
LAID BLAK,,GULLY,SUNDAY,16:15 - 17:15
LAMP POSTS,http://HTTP://www.laughterhouseentertainment.com,CIRCUS FIELD,WEDNESDAY,22:00 - 22:45
LAMP POSTS,http://HTTP://www.laughterhouseentertainment.com,CIRCUS FIELD,WEDNESDAY,17:00 - 17:45
LAMP POSTS,http://HTTP://www.laughterhouseentertainment.com,CIRCUS FIELD,THURSDAY,22:00 - 22:45
LAMP POSTS,http://HTTP://www.laughterhouseentertainment.com,CIRCUS FIELD,THURSDAY,17:00 - 17:45
LAND OF THE GIANTS,,THE GATEWAY,THURSDAY,13:10 - 13:40
LAND OF THE GIANTS,,THE GATEWAY,FRIDAY,17:40 - 18:10
LAND OF THE GIANTS,,THE GATEWAY,SATURDAY,17:40 - 18:10
LAND OF THE GIANTS,,THE GATEWAY,SUNDAY,17:40 - 18:10
LAPUTA: CASTLE IN THE SKY (JAPANESE WITH SUBTITLES),http://www.imdb.com/title/tt0092067/?ref_=fn_al_tt_1,PILTON PALAIS CINEMA,FRIDAY,11:00 - 13:02
LAS KELLIES,https://kellies.bandcamp.com/,WILLIAM'S GREEN,FRIDAY,13:00 - 13:40
LAURA LAMN,http://HTTP://WWW.LAURALAMN.COM/,TOAD HALL,THURSDAY,22:50 - 23:15
LAURA MARLING,https://www.lauramarling.com/,PYRAMID STAGE,SUNDAY,14:15 - 15:15
LAUREN LANE,,LOVEBULLETS,SATURDAY,17:00 - 18:30
LAURIE BOLGER,,POETRY&WORDS,FRIDAY,14:05 - 14:30
LAYO AND BUSHWACKA!,,GLADE,SATURDAY,00:35 - 02:50
LAZLO LEGEZER,,RUMSHACK,THURSDAY,02:00 - 03:00
LEA LEA,,THE SPIKE,SUNDAY,14:45 - 15:45
LEE WALLER,,SPACEPORT,THURSDAY,16:45 - 18:00
LEFT/RIGHT,http://www.punksmusic.com/artist/leftright,SPACEPORT,FRIDAY,01:45 - 02:55
LEFT/RIGHT,http://www.punksmusic.com/artist/leftright/,JAGZ'S ACID LOUNGE,SUNDAY,03:30 - 05:00
LEIGH D OLIVER,,GENOSYS,FRIDAY,22:30 - 00:00
LEKIDDO - LORD OF THE LOBSTERS!,,THE SUMMER HOUSE,FRIDAY,13:15 - 13:45
LEKIDDO - LORD OF THE LOBSTERS!,,THE SUMMER HOUSE,SATURDAY,13:15 - 13:45
LEKIDDO - LORD OF THE LOBSTERS!,,THE SUMMER HOUSE,SUNDAY,13:20 - 13:50
LEKIDDO - LORD OF THE LOBSTERS!,,THE GATEWAY,THURSDAY,13:50 - 14:20
LEKIDDO - LORD OF THE LOBSTERS!,,A LITTLE MORE SENSATION,FRIDAY,18:25 - 18:55
LEKIDDO - LORD OF THE LOBSTERS!,,A LITTLE MORE SENSATION,SATURDAY,18:25 - 18:55
LEKIDDO,http://www.Lekiddo.com/home.html,THE RABBIT HOLE,THURSDAY,21:00 - 21:30
LENA WILLIKENS,https://www.facebook.com/Lena-Willikens-542071665919312/,THE BEAT HOTEL,FRIDAY,21:00 - 22:30
LEO STANNARD,,GREENPEACE/ENGINE ROOM,WEDNESDAY,20:00 - 20:40
LEO STANNARD,,GREENPEACE/ENGINE ROOM,FRIDAY,14:20 - 15:00
LEON VYNEHALL B2B MOXIE,,STONEBRIDGE BAR,THURSDAY,22:30 - 00:00
LEON VYNEHALL,,WOW!,SATURDAY,20:00 - 21:30
LEONN,http://HTTP://LEONN.CO.UK,BREAD AND ROSES,THURSDAY,23:00 - 00:00
LEONN,http://HTTP://LEONN.CO.UK,BREAD AND ROSES,SATURDAY,17:00 - 18:00
LES AVENTURES DU PRINCE AHMAD (1926) LIVE ACCOMPANIMENT:GUILDHALL MUSIC STUDIO,http://www.imdb.com/title/tt0015532/?ref_=nv_sr_1,PILTON PALAIS CINEMA,THURSDAY,13:00 - 14:06
LES BUBB,,THE SUMMER HOUSE,FRIDAY,12:50 - 13:10
LES BUBB,,THE SUMMER HOUSE,SATURDAY,12:50 - 13:10
LES BUBB,,CABARET,FRIDAY,17:10 - 17:30
LES BUBB,,CABARET,SUNDAY,13:20 - 13:40
LES OOH LA LAS,,THE SUMMER HOUSE,FRIDAY,19:50 - 19:53
LES OOH LA LAS,,THE SUMMER HOUSE,SATURDAY,19:50 - 19:53
LES OOH LA LAS,,THE SUMMER HOUSE,SUNDAY,19:21 - 19:25
LES OOH LA LAS,,CABARET,FRIDAY,23:20 - 23:25
LES OOH LA LAS,,CABARET,SATURDAY,21:55 - 22:00
LES OOH LA LAS,,CABARET,SUNDAY,23:07 - 23:12
LET'S EAT GRANDMA,http://letseatgrandma.co.uk/,WILLIAM'S GREEN,SUNDAY,17:00 - 17:35
LEWIS & LEIGH,http://www.lewisandleigh.com/,ACOUSTIC STAGE,SATURDAY,12:50 - 13:20
LEYLINES,https://www.theleylinesmusic.co.uk/,TOAD HALL,SUNDAY,21:00 - 21:45
LILITH AI,https://www.musicglue.com/lilithai/,THE RABBIT HOLE,THURSDAY,19:45 - 20:30
LINDSEY & PEACHES,,JAGZ'S ACID LOUNGE,THURSDAY,20:00 - 23:00
LIQUID ROSS,,GLADE LOUNGE,SATURDAY,22:30 - 01:00
LISA HANNIGAN,http://lisahannigan.ie/,THE PARK STAGE,SUNDAY,16:30 - 17:30
LISA MAFFIA,,CLASH,THURSDAY,23:00 - 00:00
LISA MARINI,http://HTTP://LISAMARINI.COM,TOAD HALL,WEDNESDAY,21:15 - 22:00
LISSIE,http://www.lissie.com,AVALON STAGE,SUNDAY,15:20 - 16:20
LITTLE DRAGON,http://little-dragon.net/,WEST HOLTS STAGE,FRIDAY,19:15 - 20:15
LITTLE KRIS,,SPACEPORT,THURSDAY,15:30 - 16:45
LITTLE MAMMOTHS,http://www.littlemammoths.com,THE RABBIT HOLE,THURSDAY,16:15 - 17:00
LITTLE ONE,,BREAD AND ROSES,THURSDAY,16:00 - 17:00
LITTLE UNSAID,http://www.thelittleunsaid.com,SMALL WORLD STAGE,FRIDAY,16:00 - 17:00
LIZ AND THE LOFTY THINGS,http://HTTP://WWW.LIZANDTHELOFTYTHINGS.COM/,TOAD HALL,SUNDAY,19:30 - 20:30
"LOBSTER BOY TAKEOVER - REDLIGHT,  MY NU LENG, KLOSE ONE AND THE HOUSE GOSPEL CHOIR",,WOW!,SUNDAY,13:00 - 18:00
LOEFAH,http://www.81ldn.com/,LONDON UNDERGROUND,FRIDAY,03:00 - 04:30
LOGAN D B2B MAJISTRATE,,THE TEMPLE,THURSDAY,20:00 - 22:00
LOGY LOGAN,http://www.logyonfire.com,CIRCUS CENTRAL,FRIDAY,14:45 - 15:15
LOGY LOGAN,http://www.logyonfire.com,CIRCUS CENTRAL,SATURDAY,14:45 - 15:15
LOGY LOGAN,http://www.logyonfire.com,CIRCUS CENTRAL,SUNDAY,14:45 - 15:15
LOGY LOGAN,http://www.logyonfire.com,THE PAVEMENT,FRIDAY,12:55 - 13:25
LOGY LOGAN,http://www.logyonfire.com,THE PAVEMENT,SATURDAY,12:55 - 13:25
LOGY LOGAN,http://www.logyonfire.com,THE PAVEMENT,SUNDAY,12:55 - 13:25
LOLA - GITANO FLAMENCO,,THE ASTROLABE THEATRE,FRIDAY,17:35 - 18:20
LOLA - GITANO FLAMENCO,,THE ASTROLABE THEATRE,SATURDAY,17:45 - 18:30
LOLA - GITANO FLAMENCO,,THE ASTROLABE THEATRE,SUNDAY,19:05 - 19:50
LONDON ELEKTRICITY BIG BAND,,GLADE,SUNDAY,16:50 - 17:50
LONDON ELEKTRICITY BIG BAND,http://www.hospitalitydnb.com/tag/london-electricity-big-band/,THE TRUTH STAGE,SATURDAY,01:20 - 02:20
LONDON GRAMMAR,https://splash.londongrammar.com/,JOHN PEEL STAGE,SUNDAY,20:30 - 21:30
LOONALOOP,http://www.loonaloopmusic.com,SMALL WORLD STAGE,THURSDAY,22:00 - 23:15
LOONALOOP,http://HTTPS://LOONALOOPMUSIC.COM/,TOAD HALL,SUNDAY,00:00 - 01:00
LOONALOOP,https://www.loonaloopmusic.com/,THE BANDSTAND,THURSDAY,18:20 - 19:00
LOONATIC SPECTACULAR,,A LITTLE MORE SENSATION,THURSDAY,22:30 - 01:30
LOONATIC SPECTACULAR,,A LITTLE MORE SENSATION,FRIDAY,00:00 - 03:00
LOONATIC SPECTACULAR,,A LITTLE MORE SENSATION,SATURDAY,00:00 - 03:00
LOONATIC SPECTACULAR,,A LITTLE MORE SENSATION,SUNDAY,00:00 - 03:00
LORD LEOPARD,http://www.Lordleopard.com,LOVEBULLETS,THURSDAY,14:00 - 16:00
LORD LEOPARD,http://www.Lordleopard.com,LOVEBULLETS,FRIDAY,14:00 - 16:00
LORDE,https://lorde.co.nz/,OTHER STAGE,FRIDAY,20:45 - 21:45
LOUISE HART,,CROONER'S CORNER,WEDNESDAY,17:10 - 17:55
LOUISE HART,,CROONER'S CORNER,THURSDAY,16:00 - 16:45
LOUISE HART,,CROONER'S CORNER,FRIDAY,16:35 - 17:20
LOUISE HART,,CROONER'S CORNER,SUNDAY,15:45 - 16:30
LOVE & THE DAISY PETALS,,SMALL WORLD STAGE,WEDNESDAY,13:30 - 14:30
LOVEFINGERS,https://twitter.com/lovefingers?lang=en,THE BEAT HOTEL,THURSDAY,18:30 - 20:00
LOW CHIMES,https://www.lowchimes.com/,GREENPEACE/ENGINE ROOM,THURSDAY,16:00 - 16:40
LOYD GROSSMAN & THE NEW FORBIDDEN,http://www.thenewforbidden.com,AVALON CAFÉ STAGE,THURSDAY,20:30 - 21:30
LOYLE CARNER,http://loylecarner.com/,JOHN PEEL STAGE,SATURDAY,16:50 - 17:40
LUCAS & KING,http://www.lucasandking.com,AVALON STAGE,SUNDAY,11:30 - 12:20
LUCAS AND KING,http://lucasandking.bandcamp.com,THE RABBIT HOLE,SATURDAY,13:00 - 13:30
LUCINDA,,LONDON UNDERGROUND,WEDNESDAY,00:00 - 01:30
LUCY GALLANT,http://www.lucygallant.com/,GULLY,SATURDAY,13:15 - 14:15
LUCY GALLANT,http://www.lucygallant.com/,PUSSY PARLURE,THURSDAY,18:30 - 19:20
LUCY KITT,http://lucykitt.co.uk/,ACOUSTIC STAGE,FRIDAY,12:55 - 13:25
LUCY ROSE,https://www.lucyrosemusic.com,AVALON STAGE,SUNDAY,18:20 - 19:20
LUCY SPRAGGAN,http://lucyspraggan.com/,ACOUSTIC STAGE,SATURDAY,13:35 - 14:15
LUKE HOWARD,,NYC DOWNLOW,SUNDAY,03:30 - 05:00
LUKE SOLOMON & ROB MELLO,http://lukesolomon.com/,NYC DOWNLOW,SUNDAY,22:00 - 23:15
LUKE WRIGHT,,CABARET,FRIDAY,19:55 - 20:25
LUKE WRIGHT,,POETRY&WORDS,SATURDAY,16:20 - 16:50
LV FILM,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),WEDNESDAY,TBA
LV,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),FRIDAY,TBA
LYNDALL MERRY,,CIRCUS BIG TOP,FRIDAY,19:08 - 19:16
LYNDALL MERRY,,CIRCUS BIG TOP,FRIDAY,14:49 - 14:57
LYNDALL MERRY,,CIRCUS BIG TOP,SATURDAY,19:20 - 19:28
LYNDALL MERRY,,CIRCUS BIG TOP,SATURDAY,16:12 - 16:20
LYNDALL MERRY,,CIRCUS BIG TOP,SUNDAY,19:26 - 19:34
LYNDALL MERRY,,CIRCUS BIG TOP,SUNDAY,15:11 - 15:19
MACPHERSON,,CLASH,THURSDAY,19:00 - 20:00
MAD COWS,,THE RABBIT HOLE,FRIDAY,00:45 - 02:00
MAD DOG MCRAE,https://www.maddogmcrea.co.uk/,SMALL WORLD STAGE,WEDNESDAY,23:00 - 00:00
MAD DOG MCREA,https://www.maddogmcrea.co.uk/,TOAD HALL,FRIDAY,23:00 - 23:40
MAD MAX: FURY ROAD - BLACK & CHROME EDITION ( 18 ),https://www.youtube.com/watch?v=7Bbh9CUFS0M,CINERAMAGEDDON,FRIDAY,00:05 - 02:05
MADAM X,http://www.djmadamx.com/,THE BLUES,SATURDAY,20:30 - 21:30
MADAM X,,STONEBRIDGE BAR,THURSDAY,00:00 - 01:00
MADAME D'ORIFICIO,,CROONER'S CORNER,FRIDAY,12:25 - 13:10
MADAME D'ORIFICIO,,CROONER'S CORNER,SATURDAY,12:25 - 13:10
MADAME D'ORIFICIO,,CROONER'S CORNER,SUNDAY,12:25 - 13:10
MADDIE GODFREY,,POETRY&WORDS,FRIDAY,15:25 - 15:45
MADDIE GODFREY,,POETRY&WORDS,SATURDAY,15:55 - 16:15
MAFIA KISS,http://www.mafiakiss.com,SPACEPORT,FRIDAY,21:15 - 22:45
MAFIA KISS,http://www.punksmusic.com/artist/mafia-kiss/,JAGZ'S ACID LOUNGE,SUNDAY,01:00 - 02:00
MAGGIE ROGERS,http://www.maggierogers.com/,JOHN PEEL STAGE,SATURDAY,12:00 - 12:40
MAGICAL WOODLAND STILT WALKING DUO,https://www.duosu.co.uk/,GREENPEACE,THURSDAY,15:30 - 18:30
MAIR BRONWEN,,AVALON CAFÉ STAGE,SATURDAY,10:30 - 11:15
MAITE HONTELE,http://www.maitehontele.com/index.php?idioma=en,GLASTO LATINO,SUNDAY,23:30 - 01:00
MAJOR LAZER,http://majorlazer.com/,OTHER STAGE,FRIDAY,22:30 - 23:45
MAL WEBB & KYLIE MORRIGAN,http://malwebb.customer.netspace.net.au/,SMALL WORLD STAGE,THURSDAY,13:15 - 14:15
MAL WEBB & KYLIE MORRIGAN,http://malwebb.customer.netspace.net.au/,SMALL WORLD STAGE,SATURDAY,14:30 - 15:45
MAL WEBB & KYLIE MORRIGAN,http://malwebb.customer.netspace.net.au/MalAndKy.html,MANDALA STAGE,WEDNESDAY,18:00 - 19:00
MAL WEBB AND KYLIE MORRIGAN,http://malwebb.customer.netspace.net.au/MalAndKy.html,TOAD HALL,SUNDAY,13:10 - 13:40
MAN POWER,http://man-power-music.com/,WOW!,THURSDAY,23:00 - 00:00
MAN POWER,,THE RABBIT HOLE'S FUNKINGHAM PALACE,FRIDAY,01:00 - 02:30
MANDEL TURNER,http://www.mandelturner.com/,NYC DOWNLOW,SATURDAY,00:55 - 01:00
MANDEL TURNER,http://www.mandelturner.com/,THE MEAT RACK,FRIDAY,03:00 - 04:30
MANDIDEXTROUS,,SALON CAROUSEL,SUNDAY,04:00 - 05:00
MANPLAINING AND MISOGYNY,,SPEAKERS FORUM,SATURDAY,14:00 - 14:55
MARC MAYA,https://www.residentadvisor.net/dj/marcmaya,LOVEBULLETS,THURSDAY,01:30 - 03:00
MARC MAYA,https://www.residentadvisor.net/dj/marcmaya,LOVEBULLETS,FRIDAY,18:00 - 19:30
MARC STYLUS (COPPERDOLLAR),,RUMSHACK,SUNDAY,22:00 - 23:00
MARCUS DU SAUTOY,http://www.simonyi.ac.uk,THE ASTROLABE THEATRE,FRIDAY,11:25 - 12:15
MARCUS DU SAUTOY,http://www.simonyi.ac.uk,THE ASTROLABE THEATRE,SATURDAY,11:25 - 12:15
MARCUS DU SAUTOY,http://www.simonyi.ac.uk,THE ASTROLABE THEATRE,SUNDAY,11:25 - 12:15
MARCUS UPBEAT,,SMALL WORLD STAGE,SATURDAY,20:45 - 21:45
MARGO PRICE,http://margoprice.net/,THE PARK STAGE,FRIDAY,13:30 - 14:30
MARIKA HACKMAN,http://marikahackman.com/,WILLIAM'S GREEN,SUNDAY,18:40 - 19:10
MARK ALLAN BARNES,https://www.facebook.com/search/top/?q=oceania%20stegosaurusia%20tardigradia,MANDALA STAGE,WEDNESDAY,00:00 - 01:00
MARK ALLAN BARNES,https://www.facebook.com/search/top/?q=oceania%20stegosaurusia%20tardigradia,MANDALA STAGE,SUNDAY,23:00 - 00:00
MARK LANEGAN,http://marklanegan.com/,THE PARK STAGE,FRIDAY,16:30 - 17:30
MARK SIMMONS,,CABARET,FRIDAY,14:15 - 14:45
MARK SIMMONS,,CABARET,SATURDAY,23:00 - 23:30
MARK XTC,,SALON CAROUSEL,THURSDAY,22:00 - 23:00
MARSH FIRES,http://bitly.com/MarshFires,THE RABBIT HOLE,SUNDAY,12:30 - 13:00
MARTA DEL VALLE,,THE CAVE,SATURDAY,23:00 - 00:30
MARTEN HØRGER,http://www.martenhorger.com,SPACEPORT,FRIDAY,22:45 - 00:15
MARTEN HØRGER,http://www.punksmusic.com/artist/marten-horger/,JAGZ'S ACID LOUNGE,SUNDAY,02:00 - 03:30
MARTHA WAINWRIGHT,https://www.marthawainwright.com/,ACOUSTIC STAGE,FRIDAY,17:25 - 18:10
MARV BROOKES,,GLADE LOUNGE,FRIDAY,18:00 - 19:30
MASH,http://djmash.co.uk/,LONDON UNDERGROUND,WEDNESDAY,20:00 - 21:30
MASILVA,https://www.masilvamusic.com/,GULLY,FRIDAY,21:45 - 23:00
MASILVA,,CROISSANT NEUF,SUNDAY,17:30 - 18:30
MASILVA,https://www.masilvamusic.com/,THE BANDSTAND,SATURDAY,18:10 - 19:00
MASTERS AT WORK,,NYC DOWNLOW,SUNDAY,02:00 - 03:30
MAT JAM LAMONT,,CLASH,FRIDAY,22:00 - 23:00
MATHEW TIFFANY,http://www.matthewtiffany.co.uk,CIRCUS CENTRAL,FRIDAY,16:00 - 16:30
MATHEW TIFFANY,http://www.matthewtiffany.co.uk,CIRCUS CENTRAL,SATURDAY,16:00 - 16:30
MATHEW TIFFANY,http://www.matthewtiffany.co.uk,CIRCUS CENTRAL,SUNDAY,16:00 - 16:30
MATIAS AGUAYO,https://www.facebook.com/don.matias.aguayo/,THE BEAT HOTEL,THURSDAY,22:30 - 00:00
MATT AND IMO,,CIRCUS BIG TOP,FRIDAY,23:59 - 00:05
MATT AND IMO,,CIRCUS BIG TOP,SATURDAY,23:55 - 00:01
MATT AND IMO,,CIRCUS BIG TOP,SUNDAY,22:42 - 22:48
MATT AND IMO,,CIRCUS BIG TOP,SUNDAY,20:12 - 20:18
MATT BLACK (COLDCUT),,GREENPEACE/ENGINE ROOM,THURSDAY,23:30 - 00:30
MATT MALTESE,,THE RABBIT HOLE,SUNDAY,22:00 - 23:00
MATT SEWELL,https://www.mattsewell.co.uk/,FREE UNIVERSITY OF GLASTONBURY,FRIDAY,12:00 - 13:00
MATZKA,,GULLY,SUNDAY,14:45 - 15:45
MAU MAU,http://www.mau-mau.co.uk,RUMSHACK,WEDNESDAY,02:00 - 03:00
MCMC SPOKEN MEGAN CHAPMAN,,THE GATEWAY,FRIDAY,14:40 - 15:10
MCMC SPOKEN MEGAN CHAPMAN,,THE GATEWAY,SATURDAY,14:40 - 15:10
MCMC SPOKEN MEGAN CHAPMAN,,THE GATEWAY,SUNDAY,14:40 - 15:10
MECANIK INFORMAL,,GLASTO LATINO,FRIDAY,00:00 - 01:30
MECANIK INFORMAL,,GULLY,FRIDAY,16:30 - 17:45
MEDLAR,http://HTTPS://SOUNDCLOUD.COM/MEDLAR,TOLPUDDLE,THURSDAY,21:00 - 23:00
MEDLAR,http://HTTPS://SOUNDCLOUD.COM/MEDLAR,TOLPUDDLE,FRIDAY,19:00 - 21:00
MEDLAR,,VILLAGE INN,FRIDAY,23:00 - 01:00
MEGS EMRYS,http://www.megsemrys.com/#home-1-section,SMALL WORLD STAGE,SUNDAY,14:30 - 15:30
MELE,http://www.thisismele.com/,ARCADIA,FRIDAY,19:00 - 20:00
MELE B2B ROBERT JAMES,,LOVEBULLETS,THURSDAY,17:30 - 19:00
MELLA DEE,,SPACEPORT,THURSDAY,19:15 - 20:30
MELLA DEE,,SPACEPORT,FRIDAY,16:00 - 17:00
MELON BOMB,,THE BLUES,THURSDAY,22:00 - 00:00
MERRY GO ROUND,,CIRCUS FIELD,FRIDAY,12:00 - 17:00
MERRY GO ROUND,,CIRCUS FIELD,SATURDAY,12:00 - 17:00
MERRY GO ROUND,,CIRCUS FIELD,SUNDAY,12:00 - 17:00
METRONOMY (DJ SET),http://www.metronomy.co.uk/,THE BEAT HOTEL,SATURDAY,18:30 - 20:00
METRONOMY,http://www.metronomy.co.uk/,JOHN PEEL STAGE,SUNDAY,22:00 - 23:15
METROPOLIS   90TH ANNIVERSARY : LIVE ACCOMPANIMENT -PERFORMED BY GATESHEAD’S OLD POLICE HOUSE COLLECTIVE,http://www.imdb.com/title/tt0017136/?ref_=nv_sr_1,PILTON PALAIS CINEMA,SATURDAY,11:00 - 13:30
MICHAEL SERAFINI,,NYC DOWNLOW,SATURDAY,04:30 - 06:00
MICHEAL EAVIS,http://www.glastonburyfestivals.co.uk,SPEAKERS FORUM,SUNDAY,13:00 - 13:55
MICKY BARTLETT,,CABARET,SATURDAY,19:10 - 19:40
MIDLAND,,NYC DOWNLOW,SATURDAY,23:30 - 00:55
MIIKE OK,,LOVEBULLETS,SUNDAY,16:00 - 17:00
MIK ARTISTIC,http://mikartistik.com/,THE ROCKET LOUNGE,THURSDAY,20:00 - 21:00
MIK ARTISTIC,,THE RABBIT HOLE,FRIDAY,15:30 - 16:15
MIK ARTISTIK'S EGO TRIP,,THE SUMMER HOUSE,FRIDAY,20:08 - 20:53
MIK ARTISTIK'S EGO TRIP,,THE SUMMER HOUSE,SATURDAY,20:08 - 20:53
MIK ARTISTIK'S EGO TRIP,,THE SUMMER HOUSE,SUNDAY,18:35 - 19:20
MIK ARTISTIK'S EGO TRIP,,THE GATEWAY,THURSDAY,14:30 - 15:15
MIK ARTISTIK'S EGO TRIP,,CABARET,SUNDAY,12:45 - 13:15
MIK ARTISTIK'S EGO TRIP,,SENSATION SEEKERS STAGE,SUNDAY,16:35 - 17:20
MIK ARTISTIK'S EGO TRIP,https://www.mikartistiksegotrip1.bandcamp.com,AVALON CAFÉ STAGE,SATURDAY,15:30 - 16:15
MIK ARTISTIK'S EGOTRIP,,THE SPIKE,SATURDAY,20:00 - 21:00
MIK ARTISTIK,,CN BANDSTAND,WEDNESDAY,18:00 - 19:00
MIK ARTISTIK’S EGO TRIP,http://mikartistik.com/,THE BANDSTAND,THURSDAY,16:20 - 17:00
