title,url,stage,day,time
DANIELLA D'VILLE AND BIG GREY,,WALKABOUTS,SUNDAY,00:00 - 00:30
DANIELLA D'VILLE AND BIG GREY,,WALKABOUTS,SUNDAY,22:30 - 23:00
DANNY HOWELLS,,GLADE,SATURDAY,00:35 - 02:50
DANNY L HARLE,https://soundcloud.com/dannylharle,WOW!,SUNDAY,23:00 - 00:00
DANNY WARD,,CABARET,FRIDAY,18:20 - 18:50
DANNY WARD,,CABARET,SUNDAY,19:05 - 19:35
DARIUS MAGIC,,WALKABOUTS,FRIDAY,16:15 - 17:15
DARIUS MAGIC,,WALKABOUTS,SATURDAY,16:15 - 17:15
DARIUS MAGIC,,WALKABOUTS,SUNDAY,16:15 - 17:15
DAUGHTER,http://ohdaughter.com/,THE PARK STAGE,FRIDAY,18:30 - 19:30
DAVE BEER,,THE SPACEPORT,THURSDAY,18:30 - 19:00
DAVE ID (COMPERE),,MAVERICKS,SATURDAY,00:00 - 03:00
DAVE SEAMAN,http://www.djdaveseaman.com,GLADE,FRIDAY,01:30 - 02:50
DAVE SEAMAN,http://www.djdaveseaman.com,GLADE LOUNGE,SATURDAY,01:45 - 03:00
DAVID ERIKSSON,http://www.baldwithballs.com,CIRCUS BIG TOP,FRIDAY,00:04 - 00:17
DAVID ERIKSSON,http://www.baldwithballs.com,CIRCUS BIG TOP,FRIDAY,17:05 - 17:18
DAVID ERIKSSON,http://www.baldwithballs.com,CIRCUS BIG TOP,SATURDAY,00:24 - 00:37
DAVID ERIKSSON,http://www.baldwithballs.com,CIRCUS BIG TOP,SATURDAY,17:20 - 17:33
DAVID ERIKSSON,http://www.baldwithballs.com,CIRCUS BIG TOP,SUNDAY,23:17 - 23:30
DAVID ERIKSSON,http://www.baldwithballs.com,CIRCUS BIG TOP,SUNDAY,17:11 - 17:24
DAVID ERIKSSON,http://www.baldwithballs.com/,MAVERICKS,FRIDAY,02:10 - 02:20
DAVID ERIKSSON,http://www.baldwithballs.com/,MAVERICKS,SATURDAY,02:20 - 02:30
DAVOS,http://www.davosmusic.com,GLADE,SUNDAY,12:00 - 12:45
DAWN RAID,,SALON CAROUSEL,THURSDAY,21:00 - 22:00
DAY ROOM,,SHITV,THURSDAY,13:00 - 16:00
DAY ROOM,,SHITV,FRIDAY,13:00 - 16:00
DAY ROOM,,SHITV,SATURDAY,13:00 - 16:00
DAY ROOM,,SHITV,SUNDAY,13:00 - 16:00
DC BREAKS,https://www.soundcloud.com/dc-breaks-uk,THE SPACEPORT,SATURDAY,00:55 - 00:55
DE FUEGO,,GREENPEACE STAGE,SUNDAY,13:00 - 13:40
DE FUEGO,,SMALL WORLD STAGE,SUNDAY,14:30 - 15:30
DE SATURNE,http://desaturne.com/,THE RUM SHACK,WEDNESDAY,20:00 - 21:00
DE SLUWE VOS,,GENOSYS,SATURDAY,03:00 - 04:30
DEAD PLAYERS,,SALON CAROUSEL,FRIDAY,01:00 - 02:00
DEADPOOL,http://www.glastonburyfestivals.co.uk/areas/pilton-palais-cinema/,PILTON PALAIS CINEMA,WEDNESDAY,17:15 - 19:03
DEBATE ON TRIDENT,http://www.glastonburyfestivals.co.uk/areas/the-green-fields/green-futures/,SPEAKER'S FORUM,WEDNESDAY,17:00 - 18:00
DECLAN MCKENNA,http://www.declanmckenna.net/,THE PARK STAGE,FRIDAY,12:00 - 12:45
DELE SOSIMI,https://www.facebook.com/DeleSosimiAfrobeatOrchestra,GULLY,SUNDAY,20:45 - 22:15
DELTA HEAVY,,THE TEMPLE,FRIDAY,03:00 - 04:00
DEN SORT SKOLE ( DK ) LIVE AV,http://densorteskole.net/,HEAVEN ARENA,SUNDAY,00:00 - 01:00
DENDE & BAND,http://mamadele.com/artists/dende-and-band/,GULLY,SATURDAY,17:00 - 18:00
DEOMINIE HOOPER,https://dominiehooper.bandcamp.com/,THE LIZARD STAGE,SUNDAY,19:00 - 20:00
DESPERATE SOUNDSYSTEM WITH JARVIS COCKER + STEVE MACKEY,,STONEBRIDGE BAR,SATURDAY,18:00 - 20:00
DEVILS,,WALKABOUTS,FRIDAY,15:20 - 16:05
DEVILS,,WALKABOUTS,FRIDAY,13:45 - 14:30
DEVILS,,WALKABOUTS,SATURDAY,15:20 - 16:05
DEVILS,,WALKABOUTS,SATURDAY,13:45 - 14:30
DEVILS,,WALKABOUTS,SUNDAY,15:20 - 16:05
DEVILS,,WALKABOUTS,SUNDAY,13:45 - 14:30
DEXTER SELBOY & THE SHONKY TRIO,https://soundcloud.com/dexter-selboy,THE BANDSTAND,SATURDAY,12:45 - 13:30
DEZZI RANKIN,,GULLY,FRIDAY,22:30 - 23:00
DIARY OF A LOST GIRL,http://www.wurlitza.co.uk/,PILTON PALAIS CINEMA,THURSDAY,21:30 - 23:18
DILA V & THE ODD BEATS,http://www.theoddbeats.com,THE LIZARD STAGE,SATURDAY,23:00 - 00:00
DILA V & THE ODDBEATS,http://www.theoddbeats.com/,GREENPEACE STAGE,THURSDAY,15:00 - 15:50
DILA V & THE ODDBEATS,,SMALL WORLD STAGE,SATURDAY,21:30 - 22:30
DIMENSION WITH MC ID,http://thisisdimension.com/,WOW!,SATURDAY,22:00 - 23:00
"DINOSAURS, THE UNIVERSE AND EVERYTHING",,PROFESSOR PANIC'S PUPPET ARENA,THURSDAY,17:00 - 18:00
"DINOSAURS, THE UNIVERSE AND EVERYTHING",,PROFESSOR PANIC'S PUPPET ARENA,FRIDAY,18:00 - 20:00
"DINOSAURS, THE UNIVERSE AND EVERYTHING",,PROFESSOR PANIC'S PUPPET ARENA,SATURDAY,14:00 - 15:00
"DINOSAURS, THE UNIVERSE AND EVERYTHING",,PROFESSOR PANIC'S PUPPET ARENA,SUNDAY,14:00 - 15:00
DIRTY DIKE & DJ SAMMY B-SIDE,,SALON CAROUSEL,FRIDAY,02:00 - 03:00
DIRTY GENTLEMAN GEORGE,http://www.deluxediner.co.uk/the-rocket-lounge.html,THE ROCKET LOUNGE,WEDNESDAY,22:00 - 23:30
DISABILITY RIGHTS MASSACRE,http://www.glastonburyfestivals.co.uk/areas/the-green-fields/green-futures/,SPEAKER'S FORUM,WEDNESDAY,15:00 - 16:00
DISCIPLES,http://disciplesldn.com/,SONIC,SATURDAY,18:30 - 19:30
DISCLOSURE,http://www.disclosureofficial.com/caracal-uk/,OTHER STAGE,FRIDAY,22:35 - 23:50
DISCO FREAKS,http://www.discofreaks.co.uk,VILLAGE INN,THURSDAY,21:00 - 23:00
DISCO FREAKS,http://www.discofreaks.co.uk,VILLAGE INN,FRIDAY,23:00 - 01:30
DISCO FREAKS,http://www.discofreaks.co.uk,VILLAGE INN,SUNDAY,23:00 - 01:30
DISCODROMO,,NYC DOWNLOW,FRIDAY,22:00 - 23:30
DISGRACEFUL SQUIDS,,BEZ'S FLYING BUS,SUNDAY,19:15 - 20:00
DISKORD,http://www.circus-records.co.uk,THE CAVE,SUNDAY,23:00 - 00:00
DISQUE DU JOUR,,VILLAGE INN,THURSDAY,19:00 - 21:00
DISQUE DU JOUR,,VILLAGE INN,FRIDAY,21:00 - 23:00
DISQUE DU JOUR,,VILLAGE INN,SUNDAY,17:00 - 19:00
DJ AMIS MOLLY,,HMS SWEET CHARITY,FRIDAY,TBA
DJ BADLY,https://www.mixcloud.com/djbadly/,THE BLUES,SUNDAY,23:30 - 01:00
DJ CAL JADER,http://www.movimientos.org.uk/dj-cal-jader-london.html.,THE LIZARD STAGE,FRIDAY,01:00 - 03:00
DJ CAL JADER,http://www.copperdollar.co.uk/,COPPERDOLLAR,THURSDAY,23:00 - 01:00
DJ CASSWARRIOR,,GULLY,SATURDAY,12:00 - 12:30
DJ CHAMBER,,THE SPACEPORT,SATURDAY,21:55 - 22:55
DJ CHAMPION,https://www.facebook.com/championdj,THE CAVE,SATURDAY,00:00 - 01:00
DJ CHRIS TOFFU,http://www.copperdollar.co.uk/,COPPERDOLLAR,WEDNESDAY,23:00 - 00:30
DJ CONRAD,,THE LIZARD STAGE,THURSDAY,18:00 - 20:00
DJ CONRAD,,THE LIZARD STAGE,FRIDAY,19:00 - 21:00
DJ CRASH AND BURN,,HMS SWEET CHARITY,THURSDAY,TBA
DJ DANNY WAV,https://soundcloud.com/dannywav,HELL STAGE,FRIDAY,23:00 - 23:15
DJ DAPPER DAN,https://www.mixcloud.com/DjDapperDan/,THE BLUES,SUNDAY,13:30 - 15:00
DJ DEEON,,GENOSYS,SUNDAY,22:30 - 00:00
DJ DEREK SPECIAL - MINI DISC SPECIAL - AIDAN LARKIN PLAYS DEREK,,HELL STAGE,FRIDAY,19:00 - 20:00
DJ DERMOT O'LEARY,http://www.bbc.co.uk/programmes/b006wqr1,THE RABBIT HOLE,FRIDAY,23:00 - 00:30
DJ DOCTOR D.,,GULLY,FRIDAY,13:00 - 14:00
DJ DOCTOR D.,,PUSSY PARLURE,SATURDAY,13:30 - 14:30
DJ EGGS LEGS (KING LAGOONS FLYING SWORDFISH BAND),,HMS SWEET CHARITY,SUNDAY,TBA
DJ FARMER,,GULLY,SUNDAY,12:00 - 12:30
DJ FRED (DJ),,THE RUM SHACK,THURSDAY,00:00 - 01:00
DJ HYPE B2B HAZARD,,ARCADIA,SATURDAY,01:50 - 03:00
DJ IONA,,THE RABBIT HOLE,WEDNESDAY,19:00 - 21:00
DJ IVAN BRACKENBURY,,CABARET,FRIDAY,14:10 - 14:30
DJ IVAN BRACKENBURY,,CABARET,SUNDAY,12:55 - 13:15
DJ JO HOPKINS,,THE RABBIT HOLE,WEDNESDAY,14:00 - 17:00
DJ JOEL,,THE RABBIT HOLE,SATURDAY,21:00 - 22:00
DJ JOSKO,,GLADE LOUNGE,THURSDAY,21:00 - 23:00
DJ KATCH 23 (BEMBOM BROTHERS),,THE RABBIT HOLE,THURSDAY,13:30 - 14:00
DJ KATCH 23 (BEMBOM BROTHERS),,THE RABBIT HOLE,THURSDAY,12:30 - 13:00
DJ LOCKETT,,THE RABBIT HOLE,THURSDAY,20:15 - 21:00
DJ LOCKETT,,THE RABBIT HOLE,THURSDAY,18:45 - 19:30
DJ LOUIE LOUIE,,DELUXE DINER,WEDNESDAY,00:00 - 01:30
DJ LOUIE LOUIE,,DELUXE DINER,FRIDAY,00:00 - 01:30
DJ LOUIE LOUIE,,DELUXE DINER,SATURDAY,00:00 - 01:30
DJ LOUIE LOUIE,,DELUXE DINER,SUNDAY,00:30 - 02:00
DJ LUCINDA,,THE CAVE,THURSDAY,23:00 - 00:00
DJ LUCK AND MC NEAT,http://www.djluckandmcneat.com/,THE BLUES,FRIDAY,23:00 - 00:30
DJ NICK GYNN,https://m.soundcloud.com/nick-g-the-engine/spring-loving,THE RABBIT HOLE,WEDNESDAY,17:00 - 19:00
DJ NICK GYNN,https://m.soundcloud.com/nick-g-the-engine/spring-loving,THE RABBIT HOLE,SATURDAY,19:15 - 20:00
DJ NICK GYNN,https://m.soundcloud.com/nick-g-the-engine/spring-loving,THE RABBIT HOLE,SATURDAY,18:00 - 18:30
DJ NICK HOLLYWOOD  ( VINTAGE REMIX ),http://www.freshlysqueezedmusic.com/,HEAVEN ARENA,SUNDAY,02:00 - 03:00
DJ PETE NOT BOMBS,https://soundcloud.com/petenotbombs,SHITV,WEDNESDAY,21:00 - 22:00
DJ PONY,http://www.ponymontana.net,THE SPIKE,SATURDAY,18:00 - 19:00
DJ POSHRATZ,http://www.facebook.com/djposhratz,THE RABBIT HOLE,WEDNESDAY,23:30 - 03:00
DJ POSHRATZ,,THE RABBIT HOLE,THURSDAY,01:15 - 02:00
DJ POSHRATZ,,THE RABBIT HOLE,THURSDAY,23:00 - 00:00
DJ POSHRATZ,,THE RABBIT HOLE,THURSDAY,21:30 - 22:00
DJ POSHRATZ,,THE RABBIT HOLE,SATURDAY,01:15 - 02:30
DJ POSHRATZ,,THE RABBIT HOLE,SUNDAY,00:00 - 01:00
DJ PREMIER,http://premierwuzhere.com/,SONIC,SUNDAY,22:30 - 00:00
DJ PRODUCER,,SALON CAROUSEL,SUNDAY,03:00 - 04:00
DJ PROPHECY & IKKEE B,http://www.northbaseuk.com,THE SPACEPORT,SATURDAY,23:55 - 00:55
DJ QUEEN BEE,,THE BLUES,SUNDAY,18:00 - 19:30
DJ SPENCER HAWES,,THE RABBIT HOLE,FRIDAY,21:00 - 22:00
DJ SPENCER HAWES,,THE RABBIT HOLE,FRIDAY,19:15 - 20:00
DJ SS,,SALON CAROUSEL,SATURDAY,03:00 - 04:00
DJ STEVIE BEAR,https://soundcloud.com/dj-stevie-bear,PUSSY PARLURE,THURSDAY,19:00 - 19:30
DJ STRETCH,,THE RABBIT HOLE,FRIDAY,01:45 - 02:30
DJ SYMPTOM,,BEZ'S FLYING BUS,SATURDAY,22:15 - 23:30
DJ TALL WILL,https://soundcloud.com/worlds-tallest-dj,SHITV,FRIDAY,05:00 - 06:00
DJ TENNIS,https://soundcloud.com/djtennisdjtennis,THE BEAT HOTEL,THURSDAY,22:30 - 00:00
DJ TOFU & FRIENDS,http://continentaldrifts.co.uk/artist/chris-tofu/,SHITV,WEDNESDAY,22:00 - 23:00
DJ TOFU & THE BRASS FUNKEYS,http://continentaldrifts.co.uk/artist/chris-tofu/,SHITV,FRIDAY,03:30 - 04:15
DJ VON,,SONIC,SATURDAY,12:30 - 13:30
DJ YODA,http://djyoda.co.uk/,PUSSY PARLURE,FRIDAY,01:30 - 03:00
DJ,,SHITV,SUNDAY,02:00 - 02:45
DJS CLAYBONES+ VICK VANKO+ PORKSWORD+ FUNKEASY,,THE RABBIT HOLE,THURSDAY,17:45 - 18:15
DJS CLAYBONES+ VICK VANKO+ PORKSWORD+ FUNKEASY,,THE RABBIT HOLE,THURSDAY,16:45 - 17:15
DJS CLAYBONES+ VICK VANKO+ PORKSWORD+ FUNKEASY,,THE RABBIT HOLE,THURSDAY,15:30 - 16:00
DJS CLAYBONES+ VICK VANKO+ PORKSWORD+ FUNKEASY,,THE RABBIT HOLE,THURSDAY,14:30 - 15:00
DJS TONGUE & GROOVE,,THE RABBIT HOLE,SUNDAY,02:00 - 03:00
DJS,,BIMBLE INN,SATURDAY,05:15 - 06:00
DJUGGLEDY,http://www.djuggledy.com,CIRCUS CENTRAL,FRIDAY,16:30 - 17:00
DJUGGLEDY,http://www.djuggledy.com,CIRCUS CENTRAL,SATURDAY,16:30 - 17:00
DJUGGLEDY,http://www.djuggledy.com,CIRCUS CENTRAL,SUNDAY,16:30 - 17:00
DJUGGLEDY,,A LITTLE MORE SENSATION,FRIDAY,12:55 - 13:25
DJUGGLEDY,,A LITTLE MORE SENSATION,SATURDAY,12:55 - 13:25
DJUGGLEDY,,A LITTLE MORE SENSATION,SUNDAY,12:55 - 13:25
DNA 'TOM THUMB',,KIDZFIELD BIG TOP,SUNDAY,14:00 - 15:00
DNA THEATRE’S ‘TOM THUMB’,http://www.dynamicnewanimation.co.uk/,KIDZFIELD BIG TOP,THURSDAY,14:30 - 15:30
DNA THEATRE’S ‘TOM THUMB’,http://www.dynamicnewanimation.co.uk/,KIDZFIELD BIG TOP,FRIDAY,13:00 - 14:00
DNA THEATRE’S ‘TOM THUMB’,http://www.dynamicnewanimation.co.uk/,KIDZFIELD BIG TOP,SATURDAY,13:00 - 14:00
DOC BROWN,http://www.docbrown.co.uk,CABARET,FRIDAY,22:05 - 22:35
"DOLLOP PRESENTS: FLOATING POINTS, FOUR TET + BEN UFO (JUNGLE SET)",,STONEBRIDGE BAR,SATURDAY,23:00 - 05:00
DOMINIC BERRY,http://www.dominicberry.net,POETRY&WORDS,FRIDAY,13:00 - 13:20
DON LETTS PRESENTS  A TRIBUTE TO DJ DEREK,https://www.facebook.com/officialdonletts,THE BEAT HOTEL,SATURDAY,14:00 - 15:30
DON LETTS,,GLADE,FRIDAY,16:40 - 17:10
DON LETTS,,GLADE,FRIDAY,14:40 - 15:40
DOREEN DOREEN,,THE SUMMER HOUSE,FRIDAY,01:00 - 02:00
DOREEN DOREEN,,THE SUMMER HOUSE,SUNDAY,23:00 - 00:00
DOWNSETTERS,http://www.thedownsetters.co.uk/,THE ROCKET LOUNGE,SUNDAY,02:00 - 03:00
DR ALICE ROBERTS ON THE CELTS,,FREE UNIVERSITY OF GLASTONBURY,SUNDAY,14:00 - 14:45
DR BERNARDO AND SUE RYDER,,HMS SWEET CHARITY,SATURDAY,TBA
DR KEN FARQUHAR - THE SKY AT DAY,,WALKABOUTS,FRIDAY,16:45 - 17:15
DR KEN FARQUHAR - THE SKY AT DAY,,WALKABOUTS,FRIDAY,14:25 - 14:55
DR KEN FARQUHAR - THE SKY AT DAY,,WALKABOUTS,SATURDAY,16:45 - 17:15
DR KEN FARQUHAR - THE SKY AT DAY,,WALKABOUTS,SATURDAY,14:25 - 14:55
DR KEN FARQUHAR - THE SKY AT DAY,,WALKABOUTS,SUNDAY,16:45 - 17:15
DR KEN FARQUHAR - THE SKY AT DAY,,WALKABOUTS,SUNDAY,14:25 - 14:55
DREADLOCKALIEN (COMPERE),,POETRY&WORDS,FRIDAY,15:30 - 19:00
DREADLOCKALIEN (COMPERE),,POETRY&WORDS,SATURDAY,11:50 - 15:30
DREADLOCKALIEN (COMPERE),,POETRY&WORDS,SUNDAY,14:30 - 17:00
DREADZONE,http://www.dreadzone.com,GLADE,SUNDAY,17:20 - 18:20
DROPSTEADY FREDDY,,GLADE LOUNGE,SATURDAY,21:00 - 22:30
DRUMSOUND & BASSLINE SMITH HOSTED BY YOUNGMAN,http://www.drumsoundandbasslinesmith.com,GLADE,FRIDAY,21:25 - 22:25
DRUMSOUND AND BASSLINE SMITH,http://www.drumsoundandbassslinesmith.com,THE TEMPLE,FRIDAY,05:00 - 06:00
DRY WHITE BONES,,CROISSANT NEUF,FRIDAY,19:00 - 20:00
DRY WHITE BONES,,CROISSANT NEUF BANDSTAND,THURSDAY,14:00 - 14:45
DRY WHITE BONES,,CROISSANT NEUF BANDSTAND,SATURDAY,14:00 - 14:30
DRYSTONES,http://www.thedrystones.co.uk,AVALON CAFÉ STAGE,THURSDAY,11:00 - 11:45
DUA LIPA,http://dualipa.com/,SONIC,SUNDAY,17:30 - 18:30
DUA LIPA,http://dualipa.com/,JOHN PEEL STAGE,SATURDAY,12:45 - 13:25
DUB PHIZIX & STRATEGY,,ARCADIA,SATURDAY,21:30 - 22:30
DUB PHIZIX & STRATEGY,,THE TEMPLE,FRIDAY,02:00 - 03:00
DUB PISTOLS,http://dubpistolsmusic.co.uk/,HELL STAGE,SATURDAY,01:00 - 01:50
DUB PISTOLS SOUNDSYSTEM,http://dubpistolsmusic.co.uk/,GREENPEACE/ENGINE ROOM,THURSDAY,01:30 - 03:00
DUB PISTOLS,http://www.dubpistolsmusic.co.uk,GLADE,FRIDAY,17:10 - 18:10
DUB PISTOLS,http://plumpdjs.co.uk,JAGZ'S ACID LOUNGE,SUNDAY,01:30 - 03:00
DUB SMUGGLERS,,THE CAVE,FRIDAY,22:00 - 23:00
DUBFIRE:LIVE HYBRID,http://www.dubfire.com,GLADE,SUNDAY,22:35 - 23:50
DUCHESS DJS,https://soundcloud.com/duchess-djs,THE RUM SHACK,SATURDAY,02:30 - 03:30
DUNCAN DISORDERLY & THE SCALLYWAGS,,SMALL WORLD STAGE,THURSDAY,23:45 - 01:00
DUNCAN DISORDERLY AND THE SCALLYWAGS,,THE RABBIT HOLE,SATURDAY,16:00 - 16:45
DUNGEON MEAT,,NYC DOWNLOW,THURSDAY,21:30 - 23:00
DUOSU ENTWINED,,CIRCUS BIG TOP,FRIDAY,23:28 - 23:34
DUOSU ENTWINED,,CIRCUS BIG TOP,SATURDAY,23:37 - 23:43
DUOSU ENTWINED,,CIRCUS BIG TOP,SUNDAY,22:41 - 22:47
DUTTY MOONSHINE,,SHITV,SATURDAY,04:15 - 05:00
DUTTY MOONSHINE,https://soundcloud.com/duttymoonshine,BIMBLE INN,THURSDAY,01:15 - 03:00
DYNAMIX,http:www.dynamix.coop,CIRCUS FIELD,THURSDAY,15:00 - 17:00
DYNAMIX,,CIRCUS FIELD,THURSDAY,12:00 - 14:00
DYNAMIX,,CIRCUS FIELD,FRIDAY,15:00 - 17:00
DYNAMIX,http:www.dynamix.coop,CIRCUS FIELD,FRIDAY,12:00 - 14:00
DYNAMIX,http:www.dynamix.coop,CIRCUS FIELD,SATURDAY,15:00 - 17:00
DYNAMIX,http:www.dynamix.coop,CIRCUS FIELD,SATURDAY,12:00 - 14:00
DYNAMO (KIDZ ONLY),http://www.dynamomagician.com/tour,KIDZFIELD BIG TOP,SATURDAY,16:00 - 17:00
DYNAMO (KIDZ ONLY),http://www.dynamomagician.com/tour,KIDZFIELD BIG TOP,SUNDAY,15:00 - 16:00
D’LEX (DOLLOP),,MEETING PLACE BAR,SUNDAY,01:00 - 02:30
EARLY GHOST,,GREENPEACE STAGE,SUNDAY,14:20 - 15:00
EARLY GHOST,http://www.facebook.com/earlyghost,THE RABBIT HOLE,THURSDAY,13:00 - 13:30
"EARTH, WIND AND FIRE",http://www.earthwindandfire.com/,WEST HOLTS STAGE,SUNDAY,21:45 - 23:15
EASTERN BARBERS,https://soundcloud.com/easternbarbers,BBC INTRODUCING,SUNDAY,15:20 - 15:45
EASTERN DRUM & BELLY DANCE WORKSHOP,,TOAD HALL,THURSDAY,12:00 - 13:30
EASTERN DRUM & BELLY DANCE WORKSHOP,,TOAD HALL,FRIDAY,12:00 - 13:30
EASTERN DRUM & BELLY DANCE WORKSHOP,,TOAD HALL,SATURDAY,12:00 - 13:00
EASTERN SESSION,https://www.youtube.com/watch?v=dgnfxdZrJ8w,THE LIZARD STAGE,WEDNESDAY,17:00 - 19:00
EASY STRIDE BAND,,TOAD HALL,FRIDAY,21:10 - 22:00
EASY STRIDE BAND,http://www.easystrideband.com/,TOAD HALL,SUNDAY,21:30 - 22:30
EATS EVERYTHING B2B ELLIS DEE,,ARCADIA,FRIDAY,01:50 - 03:00
EATS EVERYTHING,https://eatseverything.com/,THE BLUES,THURSDAY,01:30 - 03:00
EATS EVERYTHING,,NYC DOWNLOW,SUNDAY,22:00 - 23:00
ECHO TOWN,,SMALL WORLD STAGE,SUNDAY,16:00 - 17:00
ECHO TOWN,http://www.echotown.co.uk/,THE BANDSTAND,SATURDAY,18:10 - 19:00
ECLECTIC BALLROOM,http://www.eclecticballroom.co.uk/,PUSSY PARLURE,FRIDAY,13:00 - 13:50
ED HARCOURT,http://www.edharcourt.com/,ACOUSTIC STAGE,FRIDAY,17:25 - 18:10
ED MILIBAND AND ROGER HARRABIN,http://www.glastonburyfestivals.co.uk/areas/the-green-fields/green-futures/,SPEAKER'S FORUM,SATURDAY,16:00 - 17:30
ED NASH & TOOTHLESS,,CROISSANT NEUF,SUNDAY,16:00 - 17:00
EDDIE PILLER'S SOUL SESSION,,WILLIAM'S GREEN,SATURDAY,23:30 - 03:00
EDDIE THE EAGLE,http://www.glastonburyfestivals.co.uk/areas/pilton-palais-cinema/,PILTON PALAIS CINEMA,FRIDAY,13:15 - 15:01
EDDY TEMPLE MORRIS PRESENTS THE REMIX,,JAGZ'S ACID LOUNGE,SUNDAY,23:45 - 00:00
EDDY TEMPLE MORRIS,http://eddytm.com/,GREENPEACE/ENGINE ROOM,THURSDAY,00:30 - 01:30
EDDY TEMPLE MORRIS,,BEZ'S FLYING BUS,FRIDAY,02:00 - 04:00
EDIBLE : BREACH,https://soundcloud.com/breach-uk/sets/breach-fabriclive-promo-mix,LOVEBULLETS HQ STAR 64,SUNDAY,12:30 - 02:30
EDIBLE : COUSN,https://soundcloud.com/cousn/cousn-live-secret-garden-party,LOVEBULLETS HQ STAR 64,SUNDAY,18:00 - 19:30
EDIBLE : DAVE HARVEY (FUTUREBOOGIE),https://soundcloud.com/kmah-radio/futureboogie-with-dave-harvey-show-10,LOVEBULLETS HQ STAR 64,SUNDAY,23:00 - 00:30
EDIBLE : EATS EVERYTHING,https://soundcloud.com/eatseverything,LOVEBULLETS HQ STAR 64,SUNDAY,02:30 - 05:00
EDIBLE : MIKE OK (LBHQ),https://soundcloud.com/mikeok,LOVEBULLETS HQ STAR 64,SUNDAY,17:00 - 18:00
EDIBLE : SOLARDO,https://soundcloud.com/solardo_music/sets/solardo-fabric-mix,LOVEBULLETS HQ STAR 64,SUNDAY,19:30 - 21:00
EDIBLE : SUBB-AN,https://soundcloud.com/subb-an,LOVEBULLETS HQ STAR 64,SUNDAY,21:00 - 23:00
EDITORS,http://www.editorsofficial.com/,OTHER STAGE,FRIDAY,17:55 - 18:50
EDWARD II,http://www.edwardthesecond.co.uk,AVALON STAGE,FRIDAY,18:45 - 19:45
EDWIN SANZ ALL STARS,,GLASTO LATINO,SATURDAY,00:00 - 01:30
EGRET,,WALKABOUTS,FRIDAY,17:45 - 18:15
EGRET,,WALKABOUTS,FRIDAY,15:40 - 16:10
EGRET,,WALKABOUTS,SATURDAY,17:45 - 18:15
EGRET,,WALKABOUTS,SATURDAY,15:40 - 16:10
EGRET,,WALKABOUTS,SUNDAY,17:45 - 18:15
EGRET,,WALKABOUTS,SUNDAY,15:40 - 16:10
EKKAH,,PUSSY PARLURE,FRIDAY,15:00 - 15:50
EL TRAIN,http://www.soundcloud.com/eltrainmusic,TOLPUDDLE,THURSDAY,19:00 - 21:00
EL TRAIN,http://www.soundcloud.com/eltrainmusic,TOLPUDDLE,SATURDAY,23:00 - 01:30
EL TRAIN,http://www.soundcloud.com/eltrainmusic,TOLPUDDLE,SUNDAY,19:00 - 21:00
ELECTRIC SWING CIRCUS,,CROISSANT NEUF,SUNDAY,01:00 - 02:00
ELLE KING,http://www.elleking.com/,JOHN PEEL STAGE,FRIDAY,13:00 - 13:40
ELLIE GOULDING,http://www.elliegoulding.com/,PYRAMID STAGE,SUNDAY,17:45 - 18:45
ELVIS CORPSLEY (FRANK SANAZI),http://www.franksanazi.com,CABARET,SUNDAY,21:15 - 21:30
ELVIS MACGONAGALL,,POETRY&WORDS,FRIDAY,16:20 - 16:50
EMBRACE OF THE SERPENT,http://www.glastonburyfestivals.co.uk/areas/pilton-palais-cinema/,PILTON PALAIS CINEMA,WEDNESDAY,21:30 - 23:48
EMERALD + SPECIAL GUEST,,TOLPUDDLE,THURSDAY,21:00 - 23:00
EMERALD,,TOLPUDDLE,FRIDAY,17:00 - 19:00
EMERALD,,TOLPUDDLE,SUNDAY,17:00 - 19:00
EMERGENCY EXIT ARTS,,WALKABOUTS,FRIDAY,18:00 - 19:30
EMERGENCY EXIT ARTS,,WALKABOUTS,SATURDAY,18:00 - 19:30
EMERGENCY EXIT ARTS,,WALKABOUTS,SUNDAY,18:00 - 19:30
EMILY DUST,,GLADE,SATURDAY,17:25 - 17:55
EMILY DUST,,THE SPACEPORT,FRIDAY,20:00 - 21:00
EMPOWERMENT WORKSHOP,http://www.glastonburyfestivals.co.uk/areas/the-green-fields/green-futures/,SPEAKER'S FORUM,SUNDAY,10:00 - 11:00
ENCHANTED SEASONS,,WALKABOUTS,FRIDAY,17:40 - 18:10
ENCHANTED SEASONS,,WALKABOUTS,FRIDAY,15:40 - 16:10
ENCHANTED SEASONS,,WALKABOUTS,SATURDAY,17:40 - 18:10
ENCHANTED SEASONS,,WALKABOUTS,SATURDAY,15:40 - 16:10
ENCHANTED SEASONS,,WALKABOUTS,SUNDAY,17:40 - 18:10
ENCHANTED SEASONS,,WALKABOUTS,SUNDAY,15:40 - 16:10
"END SPECTACULAR - DJ TOFU AND FRIENDS- CARNIVAL COLLECTIVE, NEW YORK BRASS BAND, AIDAN LARKIN WITH  DJ DEREKS MINIDISCS PLUS FRIENDS",,HELL STAGE,SUNDAY,04:15 - 05:00
ENGINE-EARZ,http://www.engine-earz.com,THE SPACEPORT,SATURDAY,19:10 - 20:30
ENGINE-EARZ,http://www.engine-earz.com,THE SPIKE,FRIDAY,14:30 - 16:00
